# Accelerometer Data File
# Started @Wed Mar 30 10:14:19 CDT 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0011901855m/sec^2; Max Range: 39.226593; Min Delay: 8333 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: ft/sec^2
# gravity  filtered out
# Accuracy: MEDIUM
0.579 0.313 -0.519 8
0.336 0.316 -0.856 8
0.115 0.295 -1.049 9
-0.115 0.276 -1.204 8
-0.318 0.255 -1.307 9
-0.508 0.223 -1.324 8
-0.691 0.182 -1.211 8
-0.839 0.144 -0.934 9
-0.801 0.102 -0.545 8
-0.675 0.096 -0.328 9
-0.622 0.14 -0.184 8
-0.531 0.203 -0.023 8
-0.361 0.277 0.077 9
-0.185 0.352 0.047 8
-0.057 0.352 0.124 9
0.025 0.384 0.272 8
0.101 0.43 0.344 8
0.122 0.444 0.352 9
0.097 0.423 0.375 8
0.078 0.4 0.505 8
0.001 0.347 0.723 9
-0.127 0.329 0.847 8
-0.212 0.34 0.957 9
-0.203 0.396 1.045 8
-0.078 0.474 1.13 8
0.138 0.524 1.239 9
0.334 0.597 1.237 8
0.427 0.64 1.171 9
0.441 0.659 1.004 8
0.421 0.653 0.812 8
0.383 0.641 0.624 9
0.315 0.647 0.413 8
0.201 0.594 0.195 9
0.178 0.51 0.029 8
0.165 0.452 0.058 8
0.059 0.398 0.177 9
-0.14 0.328 0.296 8
-0.322 0.242 0.401 9
-0.453 0.224 0.504 8
-0.466 0.22 0.569 8
-0.38 0.281 0.478 9
-0.197 0.418 0.273 8
0.051 0.606 0.036 9
0.305 0.801 -0.139 8
0.528 0.99 -0.139 8
0.94 1.118 -0.185 9
1.411 1.171 -0.243 8
1.815 1.133 -0.268 9
2.036 0.969 -0.18 8
1.984 0.641 0.105 8
1.598 0.199 0.548 9
1.294 -0.303 1.262 8
1.146 -0.855 2.112 8
1.028 -1.439 3.053 9
0.846 -2.032 3.989 8
0.594 -2.589 4.745 9
0.259 -2.957 5.12 8
-0.203 -3.101 5.071 8
-0.659 -3.024 4.446 9
-0.957 -2.782 3.303 8
-1.001 -2.425 1.81 9
-0.798 -1.991 0.206 8
-0.455 -1.555 -1.411 8
-0.19 -1.179 -2.721 9
-0.027 -0.799 -3.755 8
0.059 -0.436 -4.515 9
0.054 -0.125 -4.929 8
-0.094 0.11 -4.947 8
-0.342 0.227 -4.719 9
-0.463 0.212 -4.142 8
-0.487 0.169 -3.345 9
-0.446 0.114 -2.538 8
-0.399 0.052 -1.869 8
-0.409 -0.005 -1.346 9
-0.361 -0.048 -0.817 8
-0.244 -0.096 -0.28 8
-0.103 -0.114 0.094 9
-0.012 -0.075 0.257 8
0.009 0.015 0.166 9
0.024 0.112 -0.215 8
0.011 0.213 -0.57 8
0.062 0.314 -0.883 9
0.132 0.42 -1.118 8
0.129 0.511 -1.213 9
0.012 0.567 -1.192 8
-0.24 0.574 -1.112 8
-0.545 0.583 -1.075 9
-0.684 0.557 -0.9 8
-0.769 0.52 -0.624 9
-0.81 0.476 -0.318 8
-0.795 0.432 -0.087 8
-0.705 0.4 0.051 9
-0.576 0.412 -0.081 8
-0.371 0.464 -0.259 9
-0.1 0.516 -0.395 8
0.229 0.549 -0.454 8
0.568 0.558 -0.41 9
0.741 0.553 -0.268 8
0.718 0.528 -0.133 9
0.691 0.47 0.019 8
0.6 0.428 0.211 8
0.456 0.397 0.398 9
0.284 0.368 0.582 8
0.144 0.358 0.877 8
0.04 0.391 1.135 9
0.029 0.402 1.211 8
0.081 0.467 1.148 9
0.198 0.565 1.013 8
0.342 0.666 0.823 8
0.407 0.77 0.509 9
0.423 0.822 0.278 8
0.321 0.851 0.128 9
0.21 0.846 -0.008 8
0.07 0.802 -0.051 8
-0.076 0.73 0.026 9
-0.125 0.665 0.087 8
-0.188 0.55 0.137 9
-0.263 0.413 0.16 8
-0.341 0.318 0.172 8
-0.424 0.24 0.202 9
-0.517 0.144 0.28 8
-0.629 0.039 0.426 9
-0.687 -0.01 0.628 8
-0.667 -0.032 0.727 8
-0.609 -0.01 0.743 9
-0.56 0.052 0.716 8
-0.535 0.16 0.643 9
-0.507 0.308 0.501 8
-0.429 0.466 0.524 8
-0.326 0.648 0.627 9
-0.203 0.909 0.766 8
-0.053 1.227 0.837 8
0.175 1.537 0.796 9
0.621 1.759 0.742 8
1.2 2.104 0.358 9
1.7 2.126 0.036 8
2.084 1.919 -0.175 8
2.165 1.455 -0.14 9
1.789 0.742 0.206 8
0.97 -0.171 0.74 9
-0.098 -1.114 1.646 8
-1.033 -1.935 2.525 8
-1.762 -2.634 3.18 9
-2.268 -3.169 3.505 8
-2.578 -3.5 3.452 9
-2.739 -3.633 3.0 8
-2.697 -3.536 2.116 8
-2.548 -3.247 1.009 9
-2.252 -2.864 -0.169 8
-1.878 -2.447 -1.223 9
-1.516 -2.05 -2.08 8
-1.152 -1.704 -2.832 8
-0.837 -1.34 -3.272 9
-0.542 -1.018 -3.557 8
-0.328 -0.725 -3.618 8
-0.208 -0.484 -3.501 9
-0.156 -0.327 -3.291 8
-0.114 -0.257 -3.067 9
-0.066 -0.187 -2.52 8
0.091 -0.151 -1.761 8
0.301 -0.055 -1.164 9
0.447 0.076 -0.8 8
0.481 0.208 -0.63 9
0.563 0.401 -0.498 8
0.743 0.591 -0.4 8
1.064 0.736 -0.317 9
1.464 0.849 -0.176 8
1.832 0.928 0.04 9
2.081 0.965 0.32 8
2.239 0.95 0.656 8
2.27 0.923 0.93 9
2.167 0.925 1.042 8
2.002 0.911 0.93 9
1.743 0.867 0.598 8
1.361 0.809 0.126 8
0.977 0.778 -0.317 9
0.662 0.699 -0.612 8
0.283 0.617 -0.801 9
-0.125 0.525 -0.949 8
-0.472 0.436 -1.053 8
-0.436 0.381 -0.94 9
-0.442 0.292 -0.815 8
-0.483 0.166 -0.557 8
-0.584 0.048 -0.254 9
-0.657 -0.041 -0.052 8
-0.693 -0.117 0.074 9
-0.721 -0.174 0.144 8
-0.793 -0.204 0.174 8
-0.908 -0.267 0.221 9
-0.927 -0.301 0.261 8
-0.887 -0.298 0.317 9
-0.84 -0.275 0.4 8
-0.814 -0.251 0.498 8
-0.79 -0.235 0.553 9
-0.744 -0.207 0.515 8
-0.63 -0.163 0.502 9
-0.521 -0.097 0.464 8
-0.412 -0.023 0.452 8
-0.264 0.056 0.53 9
-0.127 0.213 0.545 8
-0.072 0.364 0.5 9
-0.054 0.53 0.547 8
-0.022 0.648 0.611 8
0.072 0.708 0.667 9
0.239 0.744 0.718 8
0.38 0.794 0.707 9
0.496 0.811 0.688 8
0.549 0.803 0.624 8
0.607 0.803 0.518 9
0.719 0.787 0.435 8
0.894 0.725 0.46 8
1.079 0.688 0.634 9
1.224 0.657 0.808 8
1.341 0.647 1.051 9
1.367 0.688 1.281 8
1.314 0.787 1.436 8
1.252 0.936 1.488 9
1.256 1.133 1.425 8
1.432 1.225 1.243 9
1.629 1.264 0.965 8
1.778 1.254 0.536 8
1.87 1.149 0.025 9
1.887 0.881 -0.44 8
1.617 0.393 -0.892 9
0.971 -0.398 -0.972 8
0.177 -1.09 -0.88 8
-0.638 -1.748 -0.658 9
-1.326 -2.383 -0.207 8
-1.719 -2.941 0.559 9
-1.801 -3.319 1.552 8
-1.638 -3.522 2.553 8
-1.575 -3.589 3.102 9
-1.601 -3.514 3.179 8
-1.652 -3.291 2.822 8
-1.647 -2.928 2.042 9
-1.436 -2.545 0.942 8
-1.094 -2.081 -0.008 9
-0.741 -1.627 -0.812 8
-0.395 -1.178 -1.541 8
-0.1 -0.722 -2.181 9
0.093 -0.255 -2.674 8
0.222 0.232 -3.104 9
0.385 0.675 -3.435 8
0.656 1.035 -3.525 8
1.02 1.33 -3.367 9
1.406 1.484 -2.987 8
1.714 1.474 -2.473 9
1.804 1.43 -1.691 8
1.662 1.306 -1.017 8
1.487 1.108 -0.501 9
1.29 0.932 -0.121 8
1.075 0.79 0.107 9
0.849 0.63 0.13 8
0.602 0.478 -0.106 8
0.312 0.36 -0.366 9
0.062 0.242 -0.618 8
-0.124 0.12 -0.8 9
-0.291 0.015 -0.855 8
-0.513 -0.047 -0.773 8
-0.742 -0.135 -0.839 9
-0.869 -0.174 -0.803 8
-0.974 -0.233 -0.679 8
-1.107 -0.29 -0.522 9
-1.284 -0.322 -0.395 8
-1.461 -0.32 -0.342 9
-1.502 -0.322 -0.32 8
-1.507 -0.247 -0.243 8
-1.41 -0.146 -0.187 9
-1.214 -0.028 -0.21 8
-0.931 0.103 -0.308 9
-0.566 0.238 -0.381 8
-0.144 0.327 -0.254 8
0.276 0.459 -0.12 9
0.601 0.575 0.035 8
0.865 0.645 0.238 9
1.101 0.682 0.519 8
1.313 0.73 0.882 8
1.428 0.786 1.182 9
1.341 0.812 1.32 8
1.204 0.776 1.475 9
1.013 0.719 1.599 8
0.794 0.658 1.667 8
0.596 0.583 1.69 9
0.414 0.564 1.641 8
0.206 0.526 1.454 8
0.04 0.519 1.107 9
-0.106 0.54 0.638 8
-0.247 0.563 0.105 9
-0.369 0.551 -0.408 8
-0.418 0.456 -0.665 8
-0.431 0.35 -0.767 9
-0.454 0.228 -0.789 8
-0.497 0.129 -0.748 9
-0.534 0.047 -0.622 8
-0.52 -0.054 -0.399 8
-0.542 -0.083 -0.149 9
-0.435 -0.069 0.119 8
-0.345 0.015 0.401 9
-0.259 0.137 0.652 8
-0.14 0.295 0.835 8
0.024 0.529 0.946 9
0.159 0.772 1.1 8
0.445 1.077 1.193 9
0.788 1.384 1.152 8
1.173 1.666 1.055 8
1.521 1.901 0.985 9
1.707 2.05 1.002 8
1.912 1.961 1.234 9
1.945 1.595 1.511 8
1.755 1.084 1.607 8
1.192 0.447 1.462 9
0.268 -0.248 1.068 8
-0.741 -0.883 0.529 8
-1.661 -1.527 0.116 9
-2.396 -2.18 0.428 8
-2.946 -2.774 1.137 9
-3.269 -3.305 1.956 8
-3.39 -3.728 2.632 8
-3.411 -3.94 2.969 9
-3.377 -3.933 2.87 8
-3.22 -3.793 2.367 9
-3.008 -3.501 1.572 8
-2.699 -3.119 0.615 8
-2.277 -2.7 -0.383 9
-1.796 -2.263 -1.317 8
-1.317 -1.801 -2.165 9
-0.939 -1.409 -2.892 8
-0.658 -1.043 -3.372 8
-0.448 -0.722 -3.622 9
-0.332 -0.462 -3.686 8
-0.378 -0.256 -3.59 9
-0.559 -0.067 -3.264 8
-0.455 0.048 -2.872 8
-0.155 0.246 -2.523 9
0.206 0.48 -2.209 8
0.533 0.699 -1.893 9
0.866 0.897 -1.517 8
1.321 1.092 -1.099 8
1.782 1.336 -0.763 9
2.281 1.506 -0.36 8
2.781 1.573 0.096 8
3.222 1.558 0.547 9
3.544 1.504 0.951 8
3.515 1.362 1.263 9
3.094 1.274 1.212 8
2.519 1.129 0.901 8
1.896 0.948 0.495 9
1.325 0.763 0.132 8
0.915 0.575 -0.13 9
0.557 0.482 -0.451 8
0.271 0.414 -0.812 8
0.029 0.366 -1.249 9
-0.219 0.34 -1.639 8
-0.473 0.324 -1.922 9
-0.679 0.299 -2.14 8
-0.812 0.273 -2.108 8
-0.968 0.251 -1.896 9
-1.099 0.188 -1.572 8
-1.178 0.101 -1.205 9
-1.186 0.02 -0.809 8
-1.116 -0.033 -0.325 8
-1.074 -0.004 0.023 9
-1.003 0.023 0.242 8
-0.847 0.081 0.396 8
-0.609 0.183 0.576 9
-0.341 0.316 0.809 8
-0.125 0.444 1.01 9
0.045 0.582 1.125 8
0.168 0.726 1.225 8
0.29 0.861 1.295 9
0.419 0.975 1.308 8
0.545 1.054 1.26 9
0.638 1.095 1.182 8
0.609 1.106 1.031 8
0.645 1.033 1.011 9
0.687 0.938 1.024 8
0.66 0.838 0.974 9
0.503 0.745 0.828 8
0.195 0.674 0.654 8
-0.201 0.546 0.501 9
-0.464 0.403 0.399 8
-0.54 0.297 0.385 9
-0.501 0.226 0.481 8
-0.411 0.187 0.652 8
-0.229 0.204 0.864 9
-0.024 0.319 1.087 8
0.229 0.485 1.25 9
0.607 0.69 1.346 8
1.106 0.912 1.387 8
1.644 1.11 1.36 9
2.056 1.217 1.201 8
2.127 1.264 0.873 8
1.966 1.097 0.456 9
1.538 0.698 0.077 8
0.851 0.11 -0.093 9
0.018 -0.587 -0.002 8
-0.738 -1.309 0.207 8
-1.218 -1.842 0.788 9
-1.522 -2.245 1.47 8
-1.547 -2.538 2.034 9
-1.395 -2.759 2.51 8
-1.212 -2.928 2.934 8
-1.081 -3.021 3.18 9
-0.938 -2.97 3.19 8
-0.777 -2.781 2.891 9
-0.533 -2.492 2.236 8
-0.224 -2.139 1.297 8
0.095 -1.758 0.191 9
0.356 -1.4 -0.93 8
0.563 -1.082 -2.137 9
0.708 -0.8 -3.268 8
0.779 -0.516 -4.217 8
0.835 -0.271 -4.841 9
0.914 -0.097 -5.051 8
0.967 0.047 -4.882 8
1.169 0.141 -4.326 9
1.337 0.21 -3.646 8
1.398 0.264 -2.922 9
1.344 0.287 -2.239 8
1.216 0.267 -1.625 8
1.095 0.23 -1.008 9
0.904 0.181 -0.613 8
0.655 0.181 -0.279 9
0.381 0.192 -0.09 8
0.093 0.204 -0.059 8
-0.205 0.216 -0.166 9
-0.481 0.219 -0.286 8
-0.702 0.206 -0.307 9
-0.894 0.195 -0.238 8
-1.029 0.18 -0.132 8
-1.106 0.159 -0.058 9
-1.13 0.142 -0.027 8
-1.103 0.163 0.02 9
-1.077 0.223 -0.048 8
-1.064 0.275 -0.299 8
-0.994 0.34 -0.438 9
-0.849 0.42 -0.449 8
-0.622 0.493 -0.451 9
-0.293 0.509 -0.556 8
-0.038 0.581 -0.589 8
0.27 0.646 -0.589 9
0.524 0.697 -0.541 8
0.697 0.726 -0.474 8
0.804 0.731 -0.414 9
0.838 0.72 -0.328 8
0.707 0.643 -0.158 9
0.455 0.556 0.05 8
0.124 0.449 0.299 8
-0.221 0.345 0.547 9
-0.494 0.27 0.778 8
-0.56 0.21 1.1 9
-0.483 0.205 1.402 8
-0.322 0.223 1.725 8
-0.204 0.285 1.913 9
-0.137 0.37 1.961 8
-0.075 0.464 1.892 9
0.082 0.575 1.777 8
0.156 0.682 1.618 8
0.2 0.743 1.371 9
0.218 0.756 1.041 8
0.204 0.719 0.737 9
0.151 0.628 0.559 8
0.072 0.491 0.462 8
-0.061 0.361 0.377 9
-0.23 0.233 0.261 8
-0.412 0.132 0.159 9
-0.545 0.04 0.161 8
-0.575 -0.05 0.32 8
-0.538 -0.054 0.523 9
-0.42 0.014 0.62 8
-0.249 0.14 0.646 8
-0.077 0.316 0.674 9
0.088 0.549 0.735 8
0.28 0.833 0.814 9
0.511 1.098 0.868 8
0.791 1.421 0.899 8
1.098 1.784 0.848 9
1.446 2.125 0.7 8
1.819 2.374 0.415 9
2.164 2.398 -0.024 8
2.374 1.861 -0.51 8
1.96 0.966 -0.558 9
0.882 -0.127 -0.239 8
-0.619 -1.318 -0.08 9
-2.175 -2.422 -0.146 8
-3.457 -3.291 -0.17 8
-4.438 -4.027 0.178 9
-5.037 -4.588 1.062 8
-5.428 -4.979 2.09 9
-5.584 -5.096 2.95 8
-5.456 -4.912 3.408 8
-4.987 -4.455 3.32 9
-4.14 -3.746 2.685 8
-2.844 -2.83 1.555 8
-1.574 -1.925 0.413 9
-0.413 -1.034 -0.769 8
0.574 -0.17 -1.973 9
1.343 0.622 -3.085 8
1.976 1.319 -3.956 8
2.553 2.055 -4.566 9
3.104 2.608 -5.027 8
3.494 3.037 -5.202 9
3.727 3.277 -5.016 8
3.835 3.209 -4.465 8
3.489 2.86 -3.536 9
2.815 2.197 -2.346 8
2.108 1.478 -1.317 9
1.515 0.776 -0.458 8
1.058 0.16 0.19 8
0.675 -0.323 0.576 9
0.303 -0.696 0.713 8
-0.058 -1.009 0.794 9
-0.384 -1.193 0.856 8
-0.656 -1.292 0.864 8
-0.849 -1.318 0.808 9
-0.967 -1.278 0.713 8
-1.039 -1.15 0.55 9
-1.101 -1.001 0.274 8
-1.086 -0.815 -0.051 8
-1.037 -0.575 -0.383 9
-0.935 -0.306 -0.658 8
-0.753 -0.054 -0.825 8
-0.621 0.196 -0.969 9
-0.485 0.423 -0.981 8
-0.299 0.646 -1.008 9
-0.061 0.838 -1.051 8
0.191 0.993 -1.086 8
0.409 1.115 -1.071 9
0.621 1.172 -0.897 8
0.686 1.168 -0.595 9
0.662 1.066 -0.207 8
0.55 0.94 0.216 8
0.384 0.829 0.632 9
0.217 0.734 1.006 8
0.106 0.691 1.315 9
0.05 0.627 1.55 8
0.045 0.57 1.783 8
0.042 0.519 1.998 9
0.028 0.48 2.158 8
0.019 0.464 2.211 9
-0.035 0.478 2.046 8
-0.125 0.464 1.833 8
-0.221 0.477 1.514 9
-0.258 0.483 1.139 8
-0.208 0.467 0.791 9
-0.098 0.439 0.524 8
-0.044 0.373 0.193 8
-0.024 0.291 0.03 9
-0.032 0.196 -0.022 8
-0.064 0.121 -0.016 8
-0.123 0.066 -0.003 9
-0.199 0.007 -0.022 8
-0.167 -0.021 -0.029 9
-0.114 0.02 -0.031 8
0.007 0.117 -0.022 8
0.163 0.266 0.019 9
0.349 0.442 0.095 8
0.603 0.647 0.215 9
0.872 0.94 0.427 8
1.181 1.258 0.581 8
1.551 1.571 0.807 9
1.9 1.834 0.918 8
2.112 1.972 0.853 9
2.072 1.915 0.731 8
1.633 1.741 0.692 8
1.128 1.328 0.506 9
0.565 0.734 0.263 8
-0.092 -0.071 0.161 9
-0.805 -1.037 0.225 8
-1.47 -2.004 0.315 8
-2.146 -2.766 0.487 9
-2.616 -3.359 0.592 8
-2.89 -3.754 0.777 8
-2.935 -4.031 1.219 9
-2.749 -4.196 1.908 8
-2.375 -4.159 2.579 9
-1.93 -3.934 2.908 8
-1.443 -3.469 2.913 8
-0.867 -2.868 2.441 9
-0.173 -2.167 1.657 8
0.637 -1.42 0.673 9
1.524 -0.687 -0.509 8
2.41 0.103 -1.903 8
3.063 0.821 -3.432 9
3.486 1.407 -4.747 8
3.654 1.92 -5.715 9
3.636 2.299 -6.253 8
3.565 2.368 -6.335 8
3.27 2.182 -5.943 9
2.59 1.807 -5.144 8
1.659 1.26 -4.041 9
0.704 0.656 -2.904 8
-0.131 0.104 -1.899 8
-0.831 -0.334 -1.023 9
-1.362 -0.7 -0.137 8
-1.811 -0.96 0.7 9
-2.029 -1.083 1.407 8
-2.075 -1.123 1.95 8
-1.987 -1.095 2.289 9
-1.823 -0.995 2.4 8
-1.74 -0.848 2.28 8
-1.64 -0.67 2.103 9
-1.484 -0.446 1.873 8
-1.226 -0.21 1.494 9
-0.888 0.027 0.973 8
-0.553 0.287 0.44 8
-0.263 0.507 0.024 9
0.001 0.69 -0.389 8
0.173 0.831 -0.841 9
0.269 0.917 -1.278 8
0.327 0.951 -1.63 8
0.39 0.958 -1.846 9
0.554 0.928 -1.932 8
0.673 0.851 -1.845 9
0.781 0.747 -1.582 8
0.943 0.623 -1.205 8
1.171 0.51 -0.758 9
1.384 0.441 -0.285 8
1.375 0.394 0.17 9
1.169 0.34 0.467 8
0.85 0.3 0.694 8
0.523 0.262 0.937 9
0.261 0.215 1.262 8
0.072 0.161 1.684 8
-0.059 0.15 2.138 9
-0.148 0.198 2.481 8
-0.208 0.256 2.672 9
-0.219 0.34 2.665 8
-0.176 0.453 2.474 8
-0.093 0.574 2.175 9
0.037 0.653 1.817 8
0.251 0.624 1.418 9
0.365 0.569 1.12 8
0.28 0.47 0.835 8
0.002 0.319 0.496 9
-0.338 0.152 0.149 8
-0.55 0.025 -0.049 9
-0.804 -0.122 -0.27 8
-0.861 -0.192 -0.434 8
-0.751 -0.205 -0.551 9
-0.464 -0.147 -0.636 8
-0.163 0.037 -0.631 9
0.097 0.249 -0.626 8
0.375 0.49 -0.516 8
0.578 0.748 -0.318 9
0.737 0.975 -0.044 8
0.865 1.177 0.215 9
0.933 1.419 0.306 8
1.069 1.669 0.277 8
1.257 1.914 0.242 9
1.403 2.138 0.223 8
1.443 2.334 0.151 8
1.394 2.399 0.027 9
1.349 2.119 -0.028 8
1.028 1.376 0.172 9
0.152 0.374 0.503 8
-1.086 -0.695 0.729 8
-2.497 -1.717 0.834 9
-3.84 -2.617 0.905 8
-4.816 -3.356 1.083 9
-5.401 -3.923 1.183 8
-5.631 -4.252 1.162 8
-5.728 -4.557 1.326 9
-5.693 -4.692 1.631 8
-5.508 -4.579 2.002 9
-5.128 -4.323 2.417 8
-4.39 -3.808 2.57 8
-3.262 -3.122 2.175 9
-1.966 -2.365 1.521 8
-0.635 -1.539 0.659 9
0.766 -0.644 -0.422 8
2.457 0.305 -1.755 8
3.807 1.335 -3.119 9
5.046 2.34 -4.325 8
5.908 3.099 -5.149 9
6.228 3.539 -5.531 8
5.963 3.653 -5.507 8
5.214 3.484 -5.193 9
4.045 3.003 -4.7 8
2.894 2.312 -4.065 8
1.789 1.537 -3.262 9
0.867 0.735 -2.373 8
0.209 -0.029 -1.489 9
-0.244 -0.673 -0.658 8
-0.445 -1.176 0.075 8
-0.571 -1.499 0.616 9
-0.775 -1.667 1.047 8
-1.065 -1.714 1.407 9
-1.388 -1.667 1.716 8
-1.659 -1.529 1.978 8
-1.646 -1.287 2.051 9
-1.45 -0.943 1.954 8
-1.132 -0.576 1.696 9
-0.721 -0.188 1.296 8
-0.252 0.228 0.779 8
0.118 0.591 0.356 9
0.324 0.925 -0.028 8
0.442 1.226 -0.35 9
0.508 1.46 -0.658 8
0.549 1.593 -0.888 8
0.545 1.607 -0.957 9
0.398 1.488 -0.806 8
0.108 1.2 -0.542 8
-0.321 0.886 -0.417 9
-0.706 0.558 -0.286 8
-1.014 0.262 -0.125 9
-1.222 0.034 0.048 8
-1.249 -0.126 0.23 8
-1.194 -0.208 0.443 9
-1.026 -0.209 0.583 8
-0.749 -0.142 0.758 9
-0.478 -0.011 0.869 8
-0.272 0.144 0.869 8
-0.08 0.278 0.823 9
0.093 0.463 0.842 8
0.257 0.628 0.775 9
0.398 0.733 0.705 8
0.49 0.775 0.691 8
0.525 0.766 0.74 9
0.533 0.73 0.788 8
0.397 0.681 0.689 9
0.074 0.595 0.502 8
-0.269 0.495 0.257 8
-0.523 0.389 0.069 9
-0.659 0.284 -0.028 8
-0.737 0.21 -0.137 9
-0.617 0.194 -0.122 8
-0.468 0.242 -0.111 8
-0.21 0.355 -0.073 9
0.152 0.55 0.001 8
0.599 0.814 0.125 8
1.139 1.084 0.326 9
1.627 1.324 0.514 8
1.935 1.501 0.604 9
2.201 1.592 0.707 8
2.285 1.588 0.808 8
2.048 1.522 0.811 9
1.624 1.34 0.682 8
1.09 1.095 0.561 9
0.573 0.623 0.479 8
-0.037 -0.075 0.624 8
-0.843 -0.924 0.976 9
-1.778 -1.793 1.418 8
-2.51 -2.526 1.833 9
-2.934 -3.149 2.268 8
-3.128 -3.696 2.764 8
-3.182 -4.11 3.198 9
-3.11 -4.318 3.489 8
-2.892 -4.29 3.612 9
-2.502 -4.088 3.599 8
-1.739 -3.676 3.302 8
-0.728 -3.104 2.503 9
0.266 -2.538 1.646 8
1.057 -2.001 0.749 8
1.645 -1.484 -0.21 9
2.662 -0.635 -2.299 8
2.973 0.078 -3.697 9
3.154 0.764 -4.836 8
3.293 1.407 -5.729 8
3.386 1.967 -6.287 9
3.393 2.365 -6.426 8
3.295 2.464 -6.16 9
2.807 2.295 -5.38 8
2.092 1.829 -4.112 8
1.198 1.228 -2.764 9
0.263 0.589 -1.553 8
-0.577 -0.024 -0.54 9
-1.292 -0.564 0.369 8
-1.839 -0.913 1.057 8
-2.108 -1.17 1.466 9
-2.19 -1.286 1.588 8
-2.14 -1.26 1.441 9
-1.973 -1.118 1.064 8
-1.666 -0.887 0.513 8
-1.322 -0.626 0.015 9
-1.088 -0.325 -0.401 8
-0.916 0.0 -0.753 9
-0.763 0.325 -1.034 8
-0.583 0.617 -1.215 8
-0.321 0.862 -1.242 9
-0.081 1.069 -1.122 8
0.212 1.191 -0.89 8
0.51 1.23 -0.618 9
0.749 1.2 -0.353 8
0.892 1.111 -0.109 9
0.969 0.947 0.14 8
0.88 0.783 0.39 8
0.689 0.552 0.703 9
0.447 0.31 0.961 8
0.212 0.1 1.122 9
0.029 -0.069 1.208 8
-0.085 -0.244 1.295 8
-0.124 -0.341 1.32 9
-0.072 -0.34 1.307 8
0.053 -0.295 1.28 9
0.208 -0.225 1.255 8
0.364 -0.12 1.212 8
0.478 0.028 1.071 9
0.539 0.191 0.787 8
0.605 0.339 0.579 9
0.722 0.465 0.411 8
0.865 0.576 0.255 8
0.978 0.682 0.077 9
1.014 0.775 -0.195 8
0.92 0.776 -0.401 9
0.799 0.777 -0.539 8
0.674 0.734 -0.652 8
0.549 0.664 -0.746 9
0.401 0.589 -0.809 8
0.159 0.463 -0.83 8
-0.048 0.339 -0.716 9
-0.202 0.258 -0.593 8
-0.314 0.215 -0.449 9
-0.357 0.215 -0.305 8
-0.331 0.281 -0.193 8
-0.338 0.409 -0.101 9
-0.239 0.477 0.025 8
-0.135 0.594 0.149 9
-0.059 0.668 0.338 8
-0.012 0.711 0.529 8
0.016 0.762 0.652 9
0.023 0.756 0.787 8
0.0 0.794 0.956 9
0.049 0.842 1.102 8
0.044 0.964 1.196 8
0.025 1.138 1.207 9
0.088 1.328 1.132 8
0.244 1.598 1.033 9
0.486 1.905 0.731 8
0.773 2.14 0.341 8
1.028 2.102 -0.019 9
1.18 1.731 -0.31 8
1.121 1.048 -0.512 8
0.643 0.094 -0.532 9
-0.642 -1.08 -0.247 8
-2.286 -2.15 0.106 9
-4.015 -3.033 0.533 8
-5.468 -3.708 1.107 8
-6.27 -4.196 1.87 9
-6.294 -4.539 2.76 8
-5.843 -4.643 3.786 9
-5.202 -4.579 4.586 8
-4.392 -4.341 4.892 8
-3.454 -3.943 4.584 9
-2.447 -3.416 3.683 8
-1.438 -2.784 2.328 9
-0.374 -1.993 0.983 8
0.702 -1.215 -0.01 8
1.665 -0.568 -1.26 9
2.492 0.023 -2.7 8
3.212 0.661 -3.948 9
3.798 1.214 -4.863 8
4.121 1.725 -5.483 8
4.316 2.113 -5.79 9
4.251 2.299 -5.751 8
3.938 2.319 -5.472 9
3.365 2.182 -4.969 8
2.58 1.893 -4.229 8
1.737 1.423 -3.292 9
0.961 0.911 -2.293 8
0.272 0.378 -1.315 8
-0.33 -0.124 -0.434 9
-0.84 -0.545 0.32 8
-1.206 -0.877 1.015 9
-1.411 -1.09 1.577 8
-1.46 -1.201 1.863 8
-1.361 -1.207 1.948 9
-1.126 -1.091 1.807 8
-0.803 -0.855 1.443 9
-0.409 -0.497 0.92 8
-0.082 -0.147 0.412 8
0.219 0.211 -0.056 9
0.506 0.581 -0.356 8
0.795 0.957 -0.542 9
1.084 1.3 -0.732 8
1.299 1.521 -0.875 8
1.429 1.639 -0.852 9
1.48 1.633 -0.79 8
1.425 1.523 -0.678 9
1.253 1.326 -0.55 8
0.966 1.062 -0.447 8
0.565 0.779 -0.356 9
0.17 0.471 -0.175 8
-0.163 0.245 -0.04 9
-0.385 0.082 0.118 8
-0.46 0.005 0.303 8
-0.419 0.013 0.472 9
-0.257 0.091 0.608 8
0.079 0.243 0.716 8
0.427 0.403 0.821 9
0.685 0.569 0.888 8
0.744 0.724 0.87 9
0.578 0.831 0.753 8
0.435 0.774 0.657 8
