# Accelerometer Data File
# Started @Tue Mar 29 09:29:06 CDT 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0011901855m/sec^2; Max Range: 39.226593; Min Delay: 8333 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: ft/sec^2
# gravity  filtered out
# Accuracy: MEDIUM
-2.868 -1.452 2.497 9
-4.615 -1.401 2.652 8
-5.962 -1.131 2.952 9
-6.332 -0.72 3.683 8
-5.412 0.214 4.213 8
-3.536 2.512 2.363 9
-1.806 0.547 1.446 8
-0.786 -3.13 2.821 8
-0.775 -4.441 3.016 9
-1.749 -3.641 2.22 8
-3.17 -1.908 0.993 9
-4.088 -0.234 -0.615 8
-4.204 1.104 -1.438 8
-4.413 2.721 -1.865 9
-3.211 3.515 -1.047 8
-1.92 3.019 0.028 9
-1.743 1.742 0.492 8
-2.268 1.181 0.57 8
-3.266 1.745 1.334 9
-2.885 2.425 1.762 8
-1.93 2.97 1.361 9
-1.131 3.372 0.724 8
-0.779 3.687 0.214 8
-0.671 4.074 -0.372 9
-0.061 3.904 -0.637 8
0.653 3.427 -1.022 9
1.1 2.824 -1.22 8
0.903 2.076 -0.767 8
0.372 1.391 -0.086 9
0.164 1.139 -0.154 8
0.684 0.825 -0.616 8
0.802 0.279 -0.381 9
0.609 0.09 -0.094 8
0.555 0.18 0.169 9
0.854 0.412 0.449 8
1.277 0.856 0.677 8
1.595 1.185 0.987 9
1.618 1.175 1.498 8
1.599 1.761 1.657 9
1.499 2.054 1.337 8
1.112 1.439 0.874 8
0.195 0.391 0.884 9
-0.731 -0.286 -0.278 8
-0.792 -0.415 -1.265 9
-0.083 -0.358 -1.601 8
0.869 -0.396 -1.31 8
1.683 -0.639 -0.693 9
2.344 -1.039 -0.258 8
2.961 -1.613 -0.404 9
3.265 -2.423 -1.589 8
2.879 -2.828 -1.653 8
2.327 -2.608 -1.039 9
1.964 -2.006 -0.525 8
1.573 -1.715 -0.36 9
0.585 -1.223 0.321 8
0.673 0.078 0.483 8
1.072 0.617 0.642 9
1.606 -0.099 0.573 8
1.711 -1.536 0.53 8
0.642 -2.859 1.353 9
1.143 -3.473 0.833 8
1.313 -3.118 -0.072 9
1.995 -2.655 0.714 8
2.599 -2.101 2.891 8
2.492 -1.296 4.906 9
1.571 -0.187 4.701 8
0.439 0.864 2.501 9
-0.429 1.356 0.519 8
-0.346 1.212 -0.399 8
0.167 0.845 -0.71 9
0.747 0.496 -1.028 8
1.19 0.254 -2.02 9
1.151 0.048 -2.757 8
0.205 -0.27 -2.523 8
-0.607 -0.752 -1.602 9
-1.23 -1.36 -0.547 8
-1.903 -1.99 0.344 9
-2.866 -2.537 1.147 8
-3.664 -3.406 1.142 8
-3.808 -4.937 0.898 9
-3.069 -6.834 0.977 8
-2.483 -7.433 0.937 8
-2.314 -5.948 0.77 9
-1.625 -3.164 1.231 8
-0.45 -0.144 2.864 9
-0.444 3.16 3.273 8
-1.532 5.175 2.764 8
-2.817 5.927 2.219 9
-3.429 5.923 1.973 8
-3.267 5.762 1.667 9
-2.419 5.096 1.555 8
-1.901 3.884 0.872 8
-0.948 2.72 -0.429 9
0.132 2.066 -1.893 8
0.666 2.004 -3.123 9
0.087 2.126 -3.867 8
-0.949 1.645 -2.96 8
-2.058 1.22 -1.677 9
-2.687 1.233 -0.869 8
-3.027 1.589 -0.386 9
-3.253 2.014 -0.105 8
-3.295 2.149 -0.154 8
-2.584 1.457 -0.466 9
-1.593 0.882 -1.223 8
-0.8 0.633 -1.783 9
0.079 0.245 -1.909 8
1.075 -0.31 -1.515 8
1.75 -0.473 -0.665 9
1.522 -0.103 -0.102 8
1.777 -0.786 0.231 8
2.117 -1.282 0.306 9
2.216 -1.453 0.127 8
1.975 -1.352 -0.068 9
1.619 -1.181 0.108 8
1.035 -0.908 0.776 8
0.325 -0.751 1.03 9
-0.336 -0.536 0.794 8
-0.885 -0.086 0.26 9
-0.833 0.238 -0.11 8
0.413 -0.219 0.2 8
0.509 0.057 0.557 9
0.772 -0.015 0.446 8
0.633 -0.316 1.177 9
0.487 -0.424 1.923 8
0.718 -0.135 1.886 8
1.474 0.375 1.454 9
3.316 0.625 6.482 8
3.447 -0.481 6.133 9
1.152 -0.556 4.945 8
-0.553 -0.032 3.407 8
-0.716 0.412 1.417 9
-0.053 0.579 -1.116 8
0.362 0.301 -2.649 9
0.708 0.006 -3.008 8
0.848 -0.532 -3.132 8
0.351 -0.645 -3.057 9
-0.525 -0.327 -2.844 8
-0.972 -0.264 -2.723 8
-1.106 -0.5 -2.822 9
-1.564 -1.142 -2.154 8
-1.627 -1.584 -1.798 9
-1.126 -1.476 -2.206 8
-0.268 -0.955 -2.999 8
0.527 -0.537 -3.278 9
1.302 -0.219 -3.596 8
2.077 -0.186 -3.313 9
2.642 -0.273 -2.176 8
2.916 -0.183 -0.964 8
3.0 0.051 -0.321 9
3.064 0.103 -0.328 8
2.942 -0.017 0.025 9
3.094 -0.68 0.225 8
2.821 -1.035 0.523 8
2.097 -0.845 0.732 9
1.174 -0.43 0.678 8
0.283 -0.259 0.399 9
-0.71 -0.442 0.409 8
-1.141 -0.55 0.428 8
-2.333 0.051 0.265 9
-2.746 0.669 -0.305 8
-3.07 1.312 -0.702 8
-4.184 1.962 -0.468 9
-4.397 1.538 -0.477 8
-4.613 1.4 -0.84 9
-4.61 1.349 -0.545 8
-4.337 1.121 0.325 8
-3.06 0.877 1.11 9
-0.941 0.892 1.38 8
-1.07 1.202 1.889 9
-1.184 0.531 3.237 8
-0.177 0.189 2.693 8
0.59 -0.108 1.631 9
0.881 -0.402 0.736 8
0.933 -0.59 0.109 9
0.63 -0.573 -0.5 8
0.47 -0.611 -0.337 8
0.348 -0.526 0.179 9
0.644 -0.309 0.817 8
1.178 -0.109 1.231 9
1.576 -0.094 1.267 8
1.684 -0.289 1.321 8
1.568 -0.65 1.434 9
1.098 -1.196 1.808 8
0.6 -1.479 2.729 9
0.193 -1.374 3.392 8
-0.009 -1.081 3.313 8
0.353 -1.136 3.871 9
1.149 -1.198 4.04 8
0.607 -0.75 3.105 8
-0.099 0.007 2.3 9
-1.075 0.972 1.946 8
-2.514 1.917 1.873 9
-3.305 2.235 1.914 8
-3.157 2.05 1.961 8
-0.972 1.134 1.527 9
1.697 0.458 0.366 8
3.836 0.067 -0.796 9
5.04 -0.244 -1.252 8
5.504 -0.167 -1.333 8
5.176 -0.279 -2.011 9
5.163 -0.528 -2.354 8
4.596 -0.649 -2.341 9
3.908 -0.84 -2.315 8
3.443 -1.304 -2.563 8
2.001 -1.772 -2.93 9
1.663 -2.345 -3.346 8
1.252 -2.993 -4.181 9
1.058 -3.467 -5.236 8
0.508 -3.493 -5.922 8
-0.9 -2.973 -5.81 9
-2.74 -2.17 -5.122 8
-4.376 -1.388 -6.401 9
-7.031 -0.368 -9.761 8
-8.721 0.293 -11.377 8
-8.22 0.653 -9.159 9
-5.764 0.985 -3.945 8
-3.765 1.38 -0.695 8
-2.919 1.166 0.478 9
-2.224 1.075 1.243 8
-1.755 1.927 1.666 9
-1.399 2.941 2.028 8
-0.972 3.163 2.713 8
-0.318 2.744 4.124 9
0.85 1.765 5.431 8
1.51 1.142 5.795 9
1.457 1.095 5.163 8
1.224 1.297 3.696 8
1.19 1.419 2.048 9
0.81 1.608 1.561 8
0.898 1.288 2.048 9
0.921 0.973 2.171 8
0.816 0.691 2.324 8
0.687 0.542 2.216 9
0.588 0.598 1.723 8
0.35 0.816 1.601 9
0.2 1.097 1.512 8
0.937 0.617 1.557 8
1.163 0.331 2.673 9
1.099 0.234 3.534 8
1.27 -0.001 2.911 8
1.437 -0.501 1.633 9
1.5 -0.823 1.007 8
1.902 -1.039 0.512 9
2.588 -1.11 0.305 8
3.181 -1.021 0.374 8
3.35 -0.832 0.582 9
3.113 -0.717 0.714 8
2.883 -0.523 0.823 9
2.698 0.035 1.674 8
2.836 0.494 1.646 8
3.42 0.326 0.953 9
4.065 -0.329 0.252 8
3.632 -0.138 -0.413 9
2.08 0.303 -0.845 8
0.551 0.552 -1.005 8
-0.323 0.481 -0.996 9
-0.488 0.195 -0.951 8
-0.207 -0.136 -0.918 9
0.16 -0.413 -0.774 8
0.859 -0.384 -0.425 8
1.407 -0.243 -0.093 9
1.974 -0.349 0.11 8
2.595 -0.703 -0.002 9
3.119 -1.007 -0.4 8
3.177 -0.727 -0.612 8
2.014 -0.335 0.551 9
0.7 -0.041 0.945 8
-0.228 -0.144 0.747 8
-0.818 -0.509 0.56 9
-1.249 -0.757 0.428 8
-1.529 -0.422 -0.813 9
-1.427 0.526 -2.215 8
-0.89 0.628 -2.169 8
-0.322 0.945 -1.326 9
0.215 1.313 0.156 8
0.933 1.301 1.81 9
2.253 0.871 2.42 8
3.521 0.004 2.105 8
3.749 -0.737 1.352 9
3.363 -1.339 0.061 8
2.814 -1.595 -0.915 9
2.537 -1.429 -0.882 8
2.859 -1.088 -0.074 8
3.107 -0.231 0.146 9
2.949 0.024 -0.196 8
2.709 0.026 -0.677 9
2.76 -0.261 0.137 8
2.862 -0.242 1.394 8
1.943 1.567 -1.403 9
2.628 -0.47 -2.541 8
2.538 -1.695 -2.231 8
1.245 -1.788 -2.274 9
-0.561 -1.484 -2.155 8
-2.002 -1.519 -1.194 9
-2.614 -1.979 0.266 8
-3.094 -2.109 1.594 8
-3.172 -2.092 2.34 9
-2.916 -2.158 2.292 8
-2.41 -2.466 1.829 9
-1.807 -2.976 1.253 8
-1.315 -3.377 0.38 8
-0.655 -3.256 -0.756 9
-0.127 -3.053 -1.344 8
0.459 -2.583 -1.529 9
0.993 -1.825 -1.496 8
1.333 -0.877 -1.353 8
1.474 0.089 -1.072 9
1.692 0.906 -0.721 8
1.049 1.799 0.439 9
0.378 2.365 2.488 8
-0.516 2.746 4.609 8
-1.816 3.054 6.044 9
-3.252 3.115 6.638 8
-6.878 3.616 6.321 9
-8.879 3.478 5.296 8
-10.676 3.352 3.1 8
-12.334 3.987 0.804 9
-12.4 4.842 -0.4 8
-8.302 3.693 -0.09 8
-5.498 3.428 -0.48 9
-3.113 3.036 -1.624 8
0.121 3.552 -3.157 9
2.062 3.698 -3.549 8
1.738 2.684 -2.607 8
1.354 1.459 -2.406 9
2.283 0.632 -2.258 8
2.902 0.692 -1.187 9
2.696 1.199 0.105 8
2.421 1.678 0.506 8
2.588 1.901 -0.483 9
2.788 2.016 -2.235 8
2.96 1.829 -3.442 9
2.678 1.553 -3.527 8
2.32 1.269 -3.314 8
1.878 1.214 -2.76 9
1.359 1.372 -1.851 8
0.944 1.337 -0.961 9
0.839 0.815 -0.642 8
0.48 -0.034 -1.607 8
-0.423 -0.464 -1.155 9
-0.786 -0.642 0.007 8
0.042 -1.154 0.795 9
1.437 -2.617 1.076 8
1.759 -3.438 1.712 8
1.268 -3.995 2.316 9
1.405 -5.233 2.318 8
1.359 -6.369 2.4 8
0.334 -6.544 3.139 9
-1.404 -5.617 4.365 8
-1.251 -5.089 4.395 9
-1.121 -5.037 4.716 8
-1.842 -4.784 4.917 8
-3.466 -3.875 4.772 9
-5.257 -2.672 4.196 8
-5.91 -2.372 3.356 9
-5.874 -2.27 4.308 8
-4.936 -2.377 3.042 8
-4.086 -2.241 1.113 9
-2.709 -2.293 -1.432 8
-0.985 -2.68 -4.23 9
-0.528 -2.921 -6.051 8
-0.852 -3.48 -6.485 8
-1.646 -3.122 -5.112 9
0.723 -2.057 -4.365 8
5.153 -1.189 -4.432 9
9.462 -0.706 -4.864 8
11.88 0.257 -5.054 8
10.781 1.604 -2.989 9
8.249 3.442 -0.502 8
2.664 3.885 1.573 8
-3.519 3.55 2.002 9
-7.399 3.007 0.536 8
-7.413 2.012 -1.617 9
-6.139 1.42 -2.308 8
-7.381 2.012 -1.562 8
-7.961 1.853 -1.263 9
-5.666 1.063 -2.392 8
-0.962 0.198 -3.378 9
3.014 -0.355 -0.355 8
8.025 -0.474 5.678 8
10.15 0.279 5.376 9
10.925 0.737 3.285 8
10.994 -0.01 1.568 9
10.534 -1.724 1.282 8
9.367 -2.908 2.657 8
7.379 -2.889 5.442 9
3.845 -1.888 8.085 8
-0.139 -1.162 9.379 9
-3.856 -0.927 8.9 8
-6.839 -0.841 6.878 8
-8.864 -0.301 4.106 9
-9.374 0.234 1.694 8
-8.465 0.822 0.567 9
-6.196 1.373 0.315 8
-3.239 1.635 0.524 8
-0.32 1.542 0.746 9
2.091 1.229 0.635 8
4.009 -0.104 0.779 8
5.317 -2.305 1.377 9
4.755 -2.641 2.137 8
2.735 -1.969 2.507 9
0.285 -1.409 2.072 8
-1.469 -1.31 0.723 8
-2.518 -0.972 -1.051 9
-3.154 -0.364 -2.511 8
-3.041 0.28 -3.355 9
-2.3 0.664 -3.773 8
-1.456 0.74 -3.89 8
-1.29 0.82 -3.614 9
-2.197 1.726 -2.81 8
-2.863 2.103 -2.323 9
-2.791 1.357 -1.823 8
-2.403 0.478 -1.018 8
-2.128 0.358 -0.033 9
-2.118 1.204 0.571 8
-2.175 2.188 0.473 9
-2.001 3.125 -0.121 8
-1.671 3.931 -0.782 8
-1.184 4.648 -1.317 9
-0.589 5.242 -1.651 8
0.002 5.594 -1.803 9
0.497 5.686 -1.799 8
0.819 5.146 -1.91 8
0.973 4.412 -2.117 9
0.99 3.618 -2.328 8
0.899 2.888 -2.452 8
0.726 2.378 -2.421 9
0.579 2.205 -2.143 8
0.358 2.297 -1.535 9
0.085 2.683 -0.773 8
-0.247 3.212 -0.001 8
-0.607 3.71 0.604 9
-0.901 4.072 0.875 8
-0.936 4.363 0.85 9
-0.739 4.592 0.924 8
-0.508 4.602 0.909 8
-0.208 4.273 0.661 9
0.197 3.686 0.215 8
0.687 3.094 -0.218 9
1.183 2.434 -0.548 8
1.494 2.03 -0.608 8
1.558 1.869 -0.398 9
1.435 1.859 0.031 8
1.21 2.01 0.649 9
0.972 2.422 1.42 8
0.893 2.967 2.056 8
1.158 2.993 2.318 9
1.651 2.535 2.097 8
2.165 1.833 1.506 8
2.505 1.062 0.818 9
2.554 0.293 0.363 8
2.394 -0.202 0.184 9
2.162 -0.093 0.289 8
1.649 0.323 0.727 8
1.097 0.841 1.063 9
0.723 1.29 1.133 8
0.535 1.576 1.17 9
0.246 1.635 1.147 8
-0.004 1.589 1.138 8
0.022 1.442 0.79 9
0.181 1.257 0.292 8
0.32 1.119 -0.214 9
0.388 1.107 -0.745 8
0.448 1.199 -1.243 8
0.418 1.087 -1.494 9
1.639 -0.031 0.282 8
4.187 -1.26 3.692 9
5.931 -1.699 6.324 8
3.822 -1.047 5.209 8
1.645 -0.432 4.029 9
0.675 0.656 2.896 8
-0.421 1.166 1.908 9
-1.554 0.969 1.32 8
-1.962 0.317 0.892 8
-0.912 -0.313 0.031 9
-0.207 -0.4 -0.733 8
0.174 -0.509 -0.847 8
0.345 -0.696 -0.642 9
0.096 -0.618 -0.454 8
-0.571 -0.021 -0.376 9
-1.522 1.326 -0.247 8
-3.536 4.876 0.142 8
-4.353 7.955 1.644 9
-3.01 8.425 1.975 8
-1.371 6.702 1.084 9
-0.877 4.015 -0.098 8
-1.598 1.758 -0.443 8
-1.269 0.649 -1.154 9
0.539 -0.067 -2.876 8
1.377 -0.656 -2.512 9
1.635 -1.034 -1.482 8
1.9 -1.174 -1.133 8
2.266 -1.161 -1.657 9
1.504 -1.046 -1.496 8
0.617 -0.752 -1.295 9
0.105 -0.379 -1.398 8
-0.191 -0.002 -1.503 8
-0.426 0.318 -1.44 9
-0.607 0.566 -1.278 8
-0.594 0.888 -1.069 8
-0.569 0.934 -0.809 9
-0.609 0.751 -0.651 8
-0.493 0.444 -0.516 9
-0.178 0.124 -0.363 8
0.142 -0.129 -0.241 8
0.166 -0.297 -0.304 9
0.083 -0.254 -0.244 8
0.204 0.013 0.412 9
0.057 0.349 1.623 8
-0.396 0.499 2.603 8
-0.796 0.264 2.357 9
-1.431 0.032 1.853 8
-1.419 -0.322 0.813 9
-1.133 -0.635 0.134 8
-0.854 -0.688 -0.183 8
-0.58 -0.479 -0.31 9
-0.149 -0.197 -0.376 8
0.103 0.075 -0.071 9
0.254 0.2 0.356 8
0.116 0.154 0.513 8
-0.176 0.081 0.362 9
-0.426 0.068 0.058 8
-0.483 0.103 -0.137 9
-0.42 0.118 0.044 8
-0.645 0.167 0.145 8
-0.786 0.2 0.029 9
-0.601 0.19 -0.18 8
-0.187 0.161 -0.349 8
0.083 0.16 -0.363 9
0.267 0.022 -0.136 8
0.104 0.073 -0.086 9
-0.011 0.119 -0.108 8
0.022 0.227 -0.201 8
0.221 0.432 -0.343 9
0.514 0.674 -0.486 8
0.513 0.809 -0.608 9
0.296 0.819 -0.642 8
0.07 0.88 -0.563 8
0.035 0.989 -0.307 9
0.156 1.078 0.023 8
0.227 1.029 0.213 9
0.576 0.579 0.478 8
0.504 0.576 0.717 8
0.196 0.662 0.795 9
-0.076 0.566 0.619 8
-0.213 0.238 0.336 9
-0.314 -0.128 0.269 8
-0.466 -0.181 0.352 8
-0.834 0.011 0.172 9
-0.838 -0.006 0.045 8
-0.647 -0.241 0.091 9
-0.556 -0.508 0.311 8
-0.7 -0.6 0.642 8
-0.35 -0.722 1.23 9
-0.156 -0.715 1.463 8
-0.177 -0.615 1.211 8
-0.12 -0.519 0.495 9
0.051 -0.463 -0.473 8
0.084 -0.4 -1.318 9
-0.172 -0.187 -1.615 8
-0.028 -0.246 -1.544 8
0.296 -0.571 -1.101 9
0.453 -0.885 -0.543 8
0.347 -1.021 -0.064 9
0.196 -1.012 0.261 8
0.236 -1.057 0.344 8
0.384 -1.101 0.317 9
0.223 -1.043 0.312 8
-0.193 -0.876 0.23 9
-0.67 -0.518 -0.157 8
-0.979 0.134 -1.0 8
-0.921 0.832 -1.498 9
-1.161 1.026 -1.72 8
-1.533 1.047 -1.872 9
-1.773 1.02 -1.65 8
-1.712 0.964 -1.016 8
-1.322 0.823 -0.285 9
-0.646 0.504 0.156 8
-0.3 -0.017 0.115 8
-0.249 -0.476 0.104 9
-0.233 -0.763 0.219 8
-0.096 -0.755 0.35 9
0.129 -0.38 0.26 8
0.343 0.095 -0.081 8
0.539 0.5 -0.057 9
0.611 0.769 0.294 8
0.698 0.847 0.519 9
0.835 0.772 0.391 8
0.93 0.656 0.006 8
0.902 0.543 -0.393 9
0.969 0.403 -0.686 8
0.969 0.333 -0.948 9
0.935 0.33 -1.415 8
0.874 0.308 -1.689 8
0.764 0.172 -1.118 9
0.764 0.015 -0.728 8
0.717 -0.055 -0.256 9
0.647 -0.014 0.504 8
0.529 0.068 1.118 8
0.335 0.143 1.36 9
0.087 0.194 1.319 8
0.13 0.161 1.186 9
0.127 0.084 0.873 8
0.108 -0.025 0.484 8
0.039 -0.094 0.18 9
-0.111 -0.075 -0.012 8
-0.335 0.033 -0.162 8
-0.46 0.164 -0.142 9
-0.426 0.176 0.038 8
-0.383 0.078 0.077 9
-0.287 -0.055 0.056 8
-0.162 -0.146 0.069 8
-0.095 -0.14 0.136 9
-0.059 -0.02 0.054 8
-0.035 0.116 -0.153 9
-0.153 0.153 -0.152 8
-0.323 0.153 0.089 8
-0.418 0.153 0.437 9
-0.351 0.146 0.683 8
-0.229 0.113 0.738 9
-0.324 0.138 0.554 8
-0.438 0.163 0.341 8
-0.543 0.161 0.104 9
-0.56 0.113 -0.097 8
-0.407 0.039 -0.15 9
-0.282 0.15 0.021 8
-0.357 0.238 0.236 8
-0.324 0.308 0.221 9
-0.233 0.366 0.071 8
-0.114 0.407 -0.065 8
0.048 0.427 -0.091 9
0.244 0.458 -0.128 8
-0.099 0.286 -0.047 9
-0.332 0.037 -0.017 8
-0.332 -0.145 -0.077 8
-0.267 -0.169 -0.21 9
-0.429 -0.025 -0.352 8
-0.708 0.174 -0.471 9
-0.796 0.398 -0.459 8
-0.79 0.588 -0.31 8
-0.604 0.665 -0.105 9
-0.29 0.59 0.101 8
-0.016 0.372 0.309 9
0.074 0.117 0.561 8
0.228 -0.045 0.706 8
0.415 -0.195 0.689 9
0.597 -0.257 0.484 8
0.657 -0.234 0.151 9
0.505 -0.188 -0.218 8
0.495 -0.044 -0.733 8
0.298 0.052 -1.203 9
-0.013 0.214 -1.249 8
-0.183 0.416 -1.029 9
-0.126 0.587 -0.785 8
0.033 0.668 -0.698 8
0.092 0.728 -0.757 9
-0.098 0.771 -0.62 8
-0.271 0.73 -0.339 8
-0.294 0.511 -0.074 9
-0.09 0.048 0.144 8
0.299 -0.608 0.38 9
0.529 -1.091 0.574 8
0.584 -1.395 0.708 8
0.605 -1.558 0.791 9
0.645 -1.594 0.874 8
0.686 -1.554 1.088 9
0.653 -1.499 1.542 8
0.457 -1.377 2.018 8
0.212 -1.163 2.276 9
0.035 -0.932 2.443 8
-0.121 -0.688 2.46 9
-0.275 -0.44 2.261 8
-0.406 -0.198 1.833 8
-0.331 0.012 1.238 9
-0.131 0.032 0.657 8
0.049 -0.059 0.314 9
0.245 -0.162 0.084 8
0.45 -0.214 -0.185 8
0.559 -0.24 -0.528 9
0.654 -0.322 -0.79 8
0.79 -0.433 -1.07 9
0.878 -0.602 -1.253 8
0.88 -0.782 -1.351 8
0.816 -0.913 -1.337 9
0.752 -0.972 -1.104 8
0.731 -1.095 -0.534 8
0.611 -1.195 0.046 9
0.51 -1.243 0.525 8
0.403 -1.201 0.824 9
0.287 -1.057 0.876 8
0.22 -0.845 0.641 8
0.074 -0.627 0.177 9
-0.11 -0.43 -0.29 8
-0.15 -0.23 -0.551 9
-0.06 -0.054 -0.635 8
0.092 0.07 -0.6 8
0.23 0.137 -0.469 9
0.229 0.153 -0.35 8
0.103 0.168 -0.232 9
-0.054 0.193 -0.223 8
-0.185 0.209 -0.223 8
-0.268 0.207 -0.172 9
-0.421 0.206 -0.091 8
-0.419 0.192 -0.039 9
-0.38 0.225 0.019 8
-0.358 0.315 0.036 8
-0.342 0.341 0.082 9
-0.265 0.282 0.222 8
-0.105 0.167 0.439 8
0.041 0.101 0.547 9
0.062 0.157 0.546 8
-0.023 0.204 0.472 9
-0.163 0.244 0.302 8
-0.282 0.271 0.083 8
-0.334 0.258 -0.075 9
-0.301 0.177 -0.252 8
-0.219 0.011 -0.347 9
-0.085 -0.158 -0.401 8
0.078 -0.249 -0.33 8
0.193 -0.241 -0.14 9
0.241 -0.197 0.064 8
0.26 -0.062 0.045 9
0.259 0.076 0.077 8
0.129 0.185 0.061 8
-0.052 0.283 -0.014 9
-0.203 0.361 -0.123 8
-0.3 0.378 -0.225 9
-0.39 0.366 -0.277 8
-0.498 0.404 -0.336 8
-0.517 0.413 -0.383 9
-0.423 0.389 -0.363 8
-0.236 0.384 -0.266 9
-0.063 0.446 -0.155 8
-0.246 0.393 -0.186 8
-0.321 0.263 -0.232 9
-0.323 0.184 -0.235 8
-0.304 0.149 -0.2 8
-0.28 0.128 -0.154 9
-0.264 0.128 -0.116 8
-0.276 0.138 -0.087 9
-0.25 0.144 -0.031 8
-0.219 0.168 -0.016 8
-0.176 0.173 -0.097 9
-0.122 0.136 -0.232 8
-0.075 0.07 -0.291 9
-0.093 0.033 -0.21 8
-0.227 0.067 -0.117 8
-0.274 0.098 -0.086 9
-0.254 0.114 -0.132 8
-0.209 0.11 -0.19 9
-0.167 0.076 -0.15 8
-0.159 0.01 -0.02 8
-0.138 -0.011 0.147 9
-0.094 0.003 0.254 8
-0.075 0.042 0.244 9
-0.094 0.083 0.145 8
-0.117 0.109 0.042 8
-0.098 0.126 -0.109 9
-0.051 0.06 -0.064 8
0.002 -0.027 0.1 9
-0.046 -0.075 0.268 8
-0.202 -0.059 0.362 8
-0.344 -0.003 0.359 9
-0.309 0.043 0.29 8
-0.189 0.023 0.237 8
-0.122 0.0 0.219 9
-0.038 0.006 0.233 8
0.104 0.046 0.213 9
0.28 0.107 0.048 8
0.492 0.186 -0.264 8
0.591 0.252 -0.54 9
0.54 0.255 -0.682 8
0.364 0.231 -0.772 9
0.137 0.204 -0.811 8
-0.062 0.167 -0.688 8
-0.166 0.145 -0.332 9
-0.212 0.081 0.007 8
-0.259 0.034 0.394 9
-0.318 0.012 0.733 8
-0.353 0.035 0.906 8
-0.309 0.12 0.807 9
-0.259 0.167 0.461 8
-0.124 0.186 0.047 9
-0.031 0.278 -0.341 8
-0.011 0.365 -0.593 8
-0.04 0.408 -0.714 9
-0.118 0.308 -0.769 8
-0.189 0.176 -0.538 8
-0.18 0.113 -0.305 9
-0.137 0.098 -0.136 8
-0.07 0.102 0.005 9
0.02 0.115 0.167 8
0.117 0.135 0.355 8
0.109 0.157 0.535 9
0.149 0.143 0.682 8
0.189 0.099 0.624 9
0.195 0.035 0.485 8
0.136 -0.001 0.322 8
-0.004 0.038 0.088 9
-0.101 0.101 -0.199 8
-0.088 0.13 -0.354 9
-0.05 0.119 -0.424 8
-0.053 0.11 -0.507 8
-0.095 0.119 -0.596 9
-0.153 0.133 -0.628 8
-0.161 0.098 -0.582 9
-0.131 0.126 -0.637 8
-0.094 0.127 -0.626 8
0.057 0.01 -0.514 9
0.178 -0.154 -0.263 8
-0.046 -0.182 0.114 9
-0.385 -0.057 0.092 8
-0.319 0.196 -0.173 8
-0.211 0.304 -0.256 9
-0.118 0.272 -0.263 8
-0.039 0.164 -0.367 8
0.031 0.066 -0.632 9
0.059 0.073 -0.703 8
-0.036 0.152 -0.767 9
-0.126 0.226 -0.786 8
-0.135 0.202 -0.635 8
-0.081 0.087 -0.332 9
-0.077 -0.135 0.29 8
-0.136 -0.161 0.689 9
-0.12 -0.107 0.796 8
-0.018 -0.035 0.764 8
0.097 0.027 0.661 9
0.153 0.07 0.531 8
0.11 0.095 0.391 9
0.187 0.077 -0.066 8
0.242 0.037 -0.318 8
0.175 0.071 -0.392 9
0.023 0.141 -0.319 8
-0.108 0.19 -0.177 9
-0.128 0.182 -0.05 8
-0.135 0.164 0.1 8
-0.174 0.149 0.178 9
-0.193 0.095 0.211 8
-0.16 0.023 0.228 8
-0.086 -0.02 0.203 9
-0.006 -0.017 0.114 8
0.042 -0.015 0.004 9
0.086 -0.03 -0.172 8
0.076 -0.005 -0.303 8
0.009 0.012 -0.398 9
-0.044 0.018 -0.441 8
-0.024 0.008 -0.392 9
0.057 -0.051 -0.188 8
0.032 -0.07 0.056 8
-0.018 -0.078 0.267 9
-0.036 -0.06 0.405 8
-0.036 -0.016 0.436 9
-0.03 0.028 0.358 8
0.033 0.016 0.24 8
0.087 0.012 0.099 9
0.084 -0.007 -0.006 8
0.049 -0.026 -0.155 9
-0.003 -0.015 -0.209 8
-0.063 0.026 -0.058 8
-0.108 0.044 0.188 9
-0.018 0.058 0.232 8
-0.011 0.081 0.246 9
-0.055 0.084 0.244 8
-0.093 0.068 0.225 8
-0.085 0.048 0.16 9
-0.052 0.04 0.005 8
-0.015 0.031 -0.098 8
-0.015 0.033 -0.217 9
-0.034 0.016 -0.29 8
-0.031 -0.013 -0.284 9
0.011 -0.038 -0.193 8
0.054 -0.038 -0.038 8
0.042 0.022 0.048 9
0.008 0.076 0.074 8
0.002 0.122 0.07 9
0.021 0.145 0.043 8
0.027 0.127 -0.013 8
-0.045 0.061 -0.118 9
-0.081 0.02 -0.197 8
-0.069 0.041 -0.153 9
-0.006 0.072 -0.098 8
0.064 0.095 -0.026 8
0.084 0.094 0.063 9
-0.005 0.028 0.082 8
